signal_method,position_sizing,drift_days,sigma_prior,ann_return,ann_vol,sharpe,sortino,max_drawdown,calmar,hit_rate,win_loss,sharpe_ci_low,sharpe_ci_high,ann_alpha,alpha_t,alpha_p,beta,beta_t,beta_p,n
default,signal_weight,21,0.05,0.08636044327499648,0.2082832699757913,0.34330517433549596,0.5861951045298691,-0.3647520371170665,0.23676480043147574,0.5493171471927162,1.032636294259318,-0.4320356543942718,1.4288232197330015,-0.11297370865035725,-1.3017004793657319,0.19341166085861716,0.7260391393241832,26.383395674108765,0.0,765
default,signal_weight,45,0.2,0.08189849040315278,0.1913058388379118,0.33619709317534197,0.5494595386818873,-0.23065773195402062,0.35506501216910624,0.5493562231759657,1.1856054480793505,-0.42017072550066636,1.4450212935687368,-0.09047643050364769,-1.179711906684409,0.2384744946682278,0.6887786354467043,28.177429841875384,0.0,782
shadow_sell,equal,45,0.3,0.08008368049124281,0.18679024306863898,0.3316692901917832,0.526868662362192,-0.21564233750491946,0.37137271566357355,0.5306122448979592,1.1792513940128821,-0.4307722901106703,1.4623824729350379,-0.05920115721684138,-0.6959322567577982,0.48667593504446893,0.562842756408056,20.718766877632373,0.0,792
shadow_sell,signal_weight,45,0.3,0.07827944396819309,0.18388253096762203,0.3249279058502342,0.511797894494589,-0.22897289962528133,0.34187209096054133,0.5306122448979592,1.2189589928887254,-0.43922916962422576,1.4650171297657506,-0.06365689851742048,-0.7751775404073826,0.43846672231860206,0.5732973427392299,21.861285037530347,0.0,792
shadow_sell,signal_weight,45,0.2,0.07448922935497193,0.1900615377265033,0.3009844726227684,0.4911168099797993,-0.22999817647609466,0.3238687823366901,0.5423728813559322,1.1986111754163187,-0.4508867176586527,1.4077588372406835,-0.09569086226953123,-1.2485628311697636,0.21219963229706673,0.6803405908949871,27.85143151597188,0.0,782
default,equal,29,0.1,0.0744263683478763,0.2005731049254378,0.29465478677430723,0.4738766476049144,-0.29089385128461076,0.25585404441930776,0.5482866043613707,1.1885065799765429,-0.4858711607614991,1.4067942422705468,-0.12266149504933546,-1.6355156565930096,0.10235234584373476,0.7725020222094954,32.331842282105406,0.0,767
shadow_sell,equal,45,0.2,0.0721038627546986,0.19179998934063233,0.2884300286870825,0.469661635842955,-0.23401016882171854,0.3081227756800226,0.5423728813559322,1.1686903483378086,-0.45624706579767266,1.3816186146677651,-0.09322446202668037,-1.1637477624475836,0.24488210293909596,0.6609833914573303,25.888132652777006,0.0,782
default,signal_weight,45,0.3,0.0710059649522281,0.1984097273977666,0.2802389251003124,0.4518926563279122,-0.23223381092788886,0.30575205508846526,0.537712895377129,1.156275040939715,-0.465393175819854,1.3773986105009084,-0.08707485261858516,-0.9935440256938491,0.32075301792317457,0.6348731766137189,22.728069658837782,0.0,782
shadow_sell,equal,29,0.1,0.06166923456063911,0.1879337382448126,0.23782770703808584,0.3833243763348499,-0.2600682870067811,0.2371270840840011,0.5413533834586466,1.1682185118637725,-0.5423444507519456,1.34695875257447,-0.11429950995271855,-1.5002056575878087,0.13397371704114347,0.675742239798098,27.84016930059783,0.0,767
shadow_sell,equal,21,0.1,0.06056432827239533,0.1825094197026751,0.23324284886783406,0.3812539578252431,-0.29466457833459625,0.20553650735591159,0.5368098159509203,1.0673372146176556,-0.525069608643944,1.3570081526343187,-0.09732154691671141,-1.1886053545211686,0.2349677379924131,0.5821089243152278,22.377512552569613,0.0,759
default,equal,29,0.2,0.05860279115719669,0.20918967855474146,0.21998059911824921,0.34736743849666724,-0.333600721295767,0.1756674593795019,0.5286259541984732,1.1660470046878124,-0.5878784455122048,1.3196214080943327,-0.12349479406802535,-1.4179608070228549,0.15661100806329165,0.7318358845657551,26.419498749194997,0.0,764
